Autor	Dimensión	Fecha	Número de catálogo	Procedencia	Serie	Soporte	Tipo de obra	Técnica	Título	URL	Lugar de producción
Rosales Gallinas, Eduardo	Alto: 198 cm.;Ancho: 118 cm.	1858 - 1863	P004620	Adquisición, 1879; Museo Nacional de Pintura y Escultura (Museo del Prado), 1879-1896; Museo de Arte Moderno 1896-1971		Lienzo	Pintura	Óleo	Tobías y el ángel	https://www.museodelprado.es/coleccion/obra-de-arte/tobias-y-el-angel/717b6039-2fb7-4ce1-86e5-f0c0d9a480f7	
"Bertrand, Jean-Baptiste ""James"""	Alto: 34,5 cm.;Ancho: 74,5 cm.	Hacia  1863	P007048	Adquirido a Pedro Alarcón, S.A., 1984		Lienzo	Pintura	Óleo	Los Hermanos de la Muerte recogiendo el cadáver de un asesinado en la campiña romana (boceto)	https://www.museodelprado.es/coleccion/obra-de-arte/los-hermanos-de-la-muerte-recogiendo-el-cadaver/008e1862-bca0-4e4e-bcf8-8e0c22d477f2	
Rodríguez de Guzmán, Manuel	Alto: 46 cm.;Ancho: 56 cm.	1859	P003730	Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.		Lienzo	Pintura	Óleo	Lavanderas en el río Manzanares en Madrid	https://www.museodelprado.es/coleccion/obra-de-arte/lavanderas-en-el-rio-manzanares-en-madrid/69540f2f-17d0-44cf-960a-4aaa1ea202d5	
Manzano y Mejorada, Víctor	Alto: 106 cm.;Ancho: 83 cm.	1859	P003973	Colección herederos del pintor, 1867; Legado Carlos Manzano Pastor, 1951		Lienzo	Pintura	Óleo	Un chiquillo sentado	https://www.museodelprado.es/coleccion/obra-de-arte/un-chiquillo-sentado/9ee209ad-a213-4639-981a-61d42defc934	
Manzano y Mejorada, Víctor	Alto: 52 cm.;Ancho: 43 cm.	1859	P004482	Herederos del pintor, 1867; Adquisición, 1929; Museo de Arte Moderno; Museo Español de Arte Contemporáneo, 1968-1971		Lienzo	Pintura	Óleo	Una escena de la Inquisición	https://www.museodelprado.es/coleccion/obra-de-arte/una-escena-de-la-inquisicion/c99fa804-e773-4c6c-982a-1ef736196fda	
Rico y Ortega, Martín	Alto: 82 cm.;Ancho: 160,5 cm.	1859	P004495	Adquirido al autor con destino al Museo de la Trinidad, 1860; Museo del Prado; 1860-1896; Museo de Arte Moderno, 1896-1968; Museo Español de Arte Contemporáneo; 1968-1971.		Lienzo	Pintura	Óleo	Un país, cercanías de Azañón	https://www.museodelprado.es/coleccion/obra-de-arte/un-pais-cercanias-de-azaon/da77741a-b55c-48a1-aa13-cf2db00173aa	
Parcerisa y Boada, Francisco Javier	Alto: 153 cm.;Ancho: 110 cm.	1859	P004738	Adquirido al autor, 1860; Museo Nacional de Pintura y Escultura; Museo de Arte Moderno		Lienzo	Pintura	Óleo	Vista exterior de la catedral de Burgos (Antigüedades de España)	https://www.museodelprado.es/coleccion/obra-de-arte/vista-exterior-de-la-catedral-de-burgos/ab0fc8a9-7c3c-48ec-8093-11bd45edf6f6	
Roldán y Martínez, José	Alto: 118,4 cm.;Ancho: 187,5 cm.	1859	P006734	Nuevas Adquisiciones Museo de la Trinidad, 1860; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971		Lienzo	Pintura	Óleo	Una misa	https://www.museodelprado.es/coleccion/obra-de-arte/una-misa/d65fc01a-7529-464f-bda0-9196c7b4f0a6	
Avendaño Martínez, Serafín	Alto: 61 cm.;Ancho: 84 cm.	1859	P004225	Museo de Arte Moderno		Lienzo	Pintura	Óleo	Paisaje de Portland	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-de-portland/090e5475-87bc-41cb-9416-6cfff39d036a	
López Piquer, Luis	Alto: 428 cm.;Ancho: 561 cm.	1859	P005727	Museo de la Trinidad, 1859-1872. Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	La coronación de Quintana	https://www.museodelprado.es/coleccion/obra-de-arte/la-coronacion-de-quintana/2db9b4e9-fb22-4d5b-8967-5f597c18b392	
Rodríguez de Guzmán, Manuel	Alto: 46 cm.;Ancho: 56 cm.	1859	P003733	Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889.		Lienzo	Pintura	Óleo	Cuarto de aguadores en Madrid. Aguadores gallegos.	https://www.museodelprado.es/coleccion/obra-de-arte/cuarto-de-aguadores-en-madrid-aguadores-gallegos/365ab322-c2e2-48b3-a061-3a4c7e8a00a5	
Sánchez Blanco, Pedro	Alto: 56 cm.;Ancho: 124 cm.	1859	P004847	Nuevas Adquisiciones Museo de la Trinidad, 1861-1872;Museo Nacional de Pintura y Escultura (Museo del Prado), 1872-1896; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	Vista tomada en Dordrecht (Holanda)	https://www.museodelprado.es/coleccion/obra-de-arte/vista-tomada-en-dordrecht-holanda/fa1c35d6-fc0b-441e-bdfc-2472ef54fd15	
Bonnat, Léon-Joseph	Alto: 38 cm.;Ancho: 31,5 cm.	Hacia  1864	P004320	Donación de María Bonnat al Museo de Arte Moderno, 1901; Museo Español de Arte Contemporáneo, 1968-1971		Lienzo	Pintura	Óleo	El pintor Enrique Mélida	https://www.museodelprado.es/coleccion/obra-de-arte/el-pintor-enrique-melida/86db2736-c6a1-479d-a0c6-1f64bb049f89	
Haes, Carlos de	Alto: 25,5 cm.;Ancho: 40 cm.	Hacia  1864	P004359	Donación de los discípulos de Carlos de Haes con destino al Museo de Arte Moderno, 1899; Museo de Arte Moderno, 1899-1971.		Papel pegado en cartón	Pintura	Óleo	Delfinado	https://www.museodelprado.es/coleccion/obra-de-arte/delfinado/1e046598-f915-409b-9a91-3c114dcb862d	
Haes, Carlos de	Alto: 15,5 cm.;Ancho: 27 cm.	Hacia  1864	P004367	Donación de los discípulos de Carlos de Haes con destino al Museo de Arte Moderno, 1899; Museo de Arte Moderno, 1899-1971.		Papel pegado en lienzo	Pintura	Óleo	Paisaje del delfinado	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-del-delfinado/010b0802-2dd1-45c8-9359-03b214209ba6	
Rosales Gallinas, Eduardo	Alto: 37 cm.;Ancho: 46 cm.	Hacia  1864	P004619	Adquirido para el Museo de Arte Moderno, 1954; Museo Español de Arte Contemporáneo, 1968-1971; Museo del Prado.		Lienzo	Pintura	Óleo	Celda prioral del Monasterio de El Escorial	https://www.museodelprado.es/coleccion/obra-de-arte/celda-prioral-del-monasterio-de-el-escorial/97ea1a10-6216-41b7-9204-0042dc444267	
Haes, Carlos de	Alto: 104,3 cm.;Ancho: 165,2 cm.	Hacia  1864	P006538	Donación de Manuela Ribadeneyra, viuda de Pi y Margall, 1912; Museo de Arte Moderno, 1912-1971.		Lienzo	Pintura	Óleo	Paisaje del Delfinado	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-del-delfinado/8a90f15c-f274-413b-afbb-4e35dc508816	
Caba y Casamitjana, Antonio	Alto: 225 cm.;Ancho: 189 cm.	Hacia  1864	P006747	Nuevas Adquisiciones Museo de la Trinidad, 1865; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	La heroína de Peralada	https://www.museodelprado.es/coleccion/obra-de-arte/la-heroina-de-peralada/0ac92df8-e66e-4ba2-b737-1f790496f383	
Armet y Portanell, José	Alto: 98 cm.;Ancho: 59 cm.	Hacia  1864	P006483	Nuevas Adquisiciones (adquirido al autor) con destino al Museo de la Trinidad, 1865; Museo del Prado, 1872.		Lienzo	Pintura	Óleo	Un país	https://www.museodelprado.es/coleccion/obra-de-arte/un-pais/d6a9d468-4483-48c7-a30d-e6ee179162ff	
Miranda y Rendón, Manuel	Alto: 49 cm.;Ancho: 60 cm.	Hacia  1864	P003820	Adquirido al autor, 1865; Museo Nacional de Pintura y Escultura; Museo de Arte Moderno		Lienzo	Pintura	Óleo	Episodio de una batalla del siglo XIV	https://www.museodelprado.es/coleccion/obra-de-arte/episodio-de-una-batalla-del-siglo-xiv/05ec92e7-5842-4129-bace-ad0ce3f96842	
Eder y Gattens, Federico	Alto: 78 cm.;Ancho: 112 cm.	Hacia  1864	P006415	Nuevas Adquisiciones Museo de la Trinidad, 1865; Museo del Prado, 1872.		Lienzo	Pintura	Óleo	Un carbonero despachando su mercancía a la puerta de una casa de vecindad	https://www.museodelprado.es/coleccion/obra-de-arte/un-carbonero-despachando-su-mercancia-a-la-puerta/7600e7f4-e179-4d1d-bc6e-bb39b585feda	
Lozano Sirgo, Isidoro Santos	Alto: 254 cm.;Ancho: 335 cm.	Hacia  1864	P005626	Nuevas Adquisiciones Museo de la Trinidad, 1865; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971.		Lienzo	Pintura	Óleo	La reina Isabel la Católica, presidiendo la educación de sus hijos	https://www.museodelprado.es/coleccion/obra-de-arte/la-reina-isabel-la-catolica-presidiendo-la/8ceb63c7-c4c1-45c2-bd11-e8ed6d5ee1a0	
Estrada, José María	Alto: 35 cm.;Ancho: 45 cm.	Hacia  1864	P007572	Adquirido al autor con destino al Museo Nacional de Pintura y Escultura (Museo de la Trinidad), 1865; Museo del Prado, 1872; Museo de Arte Moderno, hasta 1971; Museo Nacional Centro de Arte Reina Sofía, 2016		Lienzo	Pintura	Óleo	Bodegón	https://www.museodelprado.es/coleccion/obra-de-arte/bodegon/bfdd0160-57a1-49d4-8704-fc61e3531c00	
Fierros Álvarez, Dionisio	Alto: 130 cm.;Ancho: 177 cm.	Hacia  1864	P005717	Nuevas Adquisiciones Museo de la Trinidad, 1865; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	La fuente, cuadro de costumbres de las cercanías de Santiago de Galicia	https://www.museodelprado.es/coleccion/obra-de-arte/la-fuente-cuadro-de-costumbres-de-las-cercanias/874d949e-ca76-472d-8188-924bb7e68a61	
Puebla y Tolín, Dióscoro Teófilo	Alto: 350 cm.;Ancho: 305 cm.	Hacia  1864	P006361	Adquirido al autor, 1865; Museo del Prado, 1865-1896; Museo de Arte Moderno 1896-1968.		Lienzo	Pintura	Óleo	La vuelta de las hadas al lago	https://www.museodelprado.es/coleccion/obra-de-arte/la-vuelta-de-las-hadas-al-lago/3270a5d5-caa2-4894-9494-c0ccb4193837	
Vallés, Lorenzo	Alto: 137 cm.;Ancho: 201 cm.	Hacia  1864	P004752	Nuevas Adquisiciones Museo de la Trinidad, 1865-1872; Museo Nacional de Pintura y Escultura (Museo del Prado), 1872-1896; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	El cadáver de Beatriz de Cenci expuesto en el puente de Sant'Angelo	https://www.museodelprado.es/coleccion/obra-de-arte/el-cadaver-de-beatriz-de-cenci-expuesto-en-el/ca4d5093-290b-4f1a-95ee-96a82cb10933	
Sigüenza y Chavarrieta, Joaquín	Alto: 73 cm.;Ancho: 58 cm.	Hacia  1864	P006058	Nuevas Adquisiciones Museo de la Trinidad, 1865; Museo Nacional de Pintura y Escultura (Museo del Prado), 1865-1896; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971.		Lienzo	Pintura	Óleo	Procesión en una iglesia. Efecto de luna.	https://www.museodelprado.es/coleccion/obra-de-arte/procesion-en-una-iglesia-efecto-de-luna/8dba4e28-d0c7-467e-b97d-48866fb895c8	
Giacomotti, Felix-Henri	Alto: 212 cm.;Ancho: 135 cm.	1860	P002985	Legado Luis de Pedroso y Madán, V conde de San Esteban de Cañongo, 1954		Lienzo	Pintura	Óleo	Dolores Madán, marquesa de San Carlos de Pedroso	https://www.museodelprado.es/coleccion/obra-de-arte/dolores-madan-marquesa-de-san-carlos-de-pedroso/b1918541-1c74-4928-a0fd-efd935d6153d	
Verhoesen, Albertus	Alto: 14 cm.;Ancho: 17 cm.	1860	P003744	Donación Mª. de los Dolores Hernández y Márquez, marquesa viuda de Cabriñana del Monte, 1894; Museo de Arte Moderno, 1896-1971		Tabla	Pintura	Óleo	Gallinero	https://www.museodelprado.es/coleccion/obra-de-arte/gallinero/38f1e84f-4936-4050-9de2-77a06d361300	
Gibert, Antoine-Placide (Atribuido a)	Alto: 79 cm.;Ancho: 65 cm.	1860	P004338	Legado por Francisca Bassols y Chacón al Museo de Arte Moderno, 1949; Museo Español de Arte Contemporáneo, 1968-1971.		Lienzo	Pintura	Óleo	Retrato de caballero	https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-caballero/934e9a0d-12a3-42e5-9613-5e8b113ad518	
Lucas Velázquez, Eugenio	Alto: 51 cm.;Ancho: 41 cm.	1860	P004412	Donación Juan Vitórica Casuso para el Museo de Arte Moderno, 1968		Lienzo	Pintura	Óleo	Condenado por la Inquisición	https://www.museodelprado.es/coleccion/obra-de-arte/condenado-por-la-inquisicion/b3bd42d3-1d1c-45b4-8754-791e58036338	
Lucas Velázquez, Eugenio	Alto: 51 cm.;Ancho: 41 cm.	1860	P004438	Donación Juan Vitórica Casuso para el Museo de Arte Moderno, 1968		Lienzo	Pintura	Óleo	Condenada por la Inquisición	https://www.museodelprado.es/coleccion/obra-de-arte/condenada-por-la-inquisicion/a16a3b99-8b75-4cc9-b919-880bf685e8a1	
Haes, Carlos de	Alto: 114 cm.;Ancho: 165 cm.	1860	P004836	Adquirido al autor con destino al Museo de la Trinidad, 1860; Museo de la Trinidad, 1860-1872; Museo del Prado, 1872.		Lienzo	Pintura	Óleo	Un país. Recuerdos de Andalucía. Costa del Mediterráneo, junto a Torremolinos	https://www.museodelprado.es/coleccion/obra-de-arte/un-pais-recuerdos-de-andalucia-costa-del/83a24bc8-24dd-4d1f-aa09-d9fa2320503c	
Gómez Cros, Antonio	Alto: 285 cm.;Ancho: 194 cm.	1860	P006421	Nuevas Adquisiciones Museo de la Trinidad, 1860; Museo del Prado, 1872.		Lienzo	Pintura	Óleo	El nacimiento de Venus	https://www.museodelprado.es/coleccion/obra-de-arte/el-nacimiento-de-venus/7be82357-68eb-4d61-a381-1d1d297b1beb	
Martí Alsina, Ramón	Alto: 101 cm.;Ancho: 174 cm.	1860	P006973	Galería del Infante D. Sebastián Gabriel de Borbón, hacia 1860-1888; Colección duques de Montpensier; Colección Manuel González López, 1972; Sothebys de Madrid, 1984		Lienzo	Pintura	Óleo	Paisaje de Cataluña	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-de-catalua/8735a7af-1e8b-4541-aef6-d6be540057da	
Rosales Gallinas, Eduardo	Alto: 54 cm.;Ancho: 43 cm.	1860	P006993	Adquisición a Concepción Santoja Rosales, 1984 con destino al Museo del Prado		Lienzo	Pintura	Óleo	Maximina Martínez de Pedrosa	https://www.museodelprado.es/coleccion/obra-de-arte/maximina-martinez-de-pedrosa/9c7118c0-2c79-449d-bdf5-7eb7d12160b8	
Mirabent y Gatell, José	Alto: 77 cm.;Ancho: 67 cm.	1860	P005635	Adquirido al autor, 1860; Museo Nacional de Pintura y Escultura		Lienzo	Pintura	Óleo	Peonías	https://www.museodelprado.es/coleccion/obra-de-arte/peonias/7e77fc42-f909-44d3-b558-b5407818bd40	
Cano de la Peña, Eduardo	Alto: 26,7 cm.;Ancho: 35,2 cm.	1860	P006839	Donación Mª. de los Dolores Hernández y Márquez, marquesa viuda de Cabriñana del Monte, con destino al Museo del Prado, 1894; Museo de Arte Moderno, 1896-1971		Tabla	Pintura	Óleo	Cervantes y don Juan de Austria	https://www.museodelprado.es/coleccion/obra-de-arte/cervantes-y-don-juan-de-austria/627be90e-e412-4db1-8cc3-f0445b8541fa	
Casado del Alisal, José	Alto: 318 cm.;Ancho: 248 cm.	1860	P005728	Nuevas Adquisiciones Museo de la Trinidad, 1860; Museo Nacional de Pintura y Escultura (Museo del Prado), 1872-1896; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	Últimos momentos de Fernando IV el Emplazado	https://www.museodelprado.es/coleccion/obra-de-arte/ultimos-momentos-de-fernando-iv-el-emplazado/e060a1a4-330c-47fb-bc94-7715e29c8f7a	
Díaz Valera, José	Alto: 56 cm.;Ancho: 72 cm.	1860	P004830	Nuevas Adquisiciones Museo de la Trinidad, 1860; Museo del Prado, 1872.		Lienzo	Pintura	Óleo	La primera entrevista	https://www.museodelprado.es/coleccion/obra-de-arte/la-primera-entrevista/8653054e-0dd9-40bb-9b24-67b6a44ded24	
Esquivel y Rivas, Carlos María	Alto: 230 cm.;Ancho: 250 cm.	1860	P005625	Nuevas Adquisiciones Museo de la Trinidad, 1860; Museo del Prado, 1872.		Lienzo	Pintura	Óleo	El asistente de un oficial, muerto en la gloriosa guerra de África, se presenta por primera vez, después del infausto acontecimiento, ante la madre y hermana de aquel para entregarles el equipaje de su jefe	https://www.museodelprado.es/coleccion/obra-de-arte/el-asistente-de-un-oficial-muerto-en-la-gloriosa/9b173657-9fe4-4cb6-8934-6dd2d498190c	
Gonzalvo Pérez, Pablo	Alto: 125 cm.;Ancho: 205 cm.	1860	P006789	Nuevas Adquisiciones Museo de la Trinidad, 1860; Museo del Prado, 1872.		Lienzo	Pintura	Óleo	Vista del crucero de la catedral de Toledo	https://www.museodelprado.es/coleccion/obra-de-arte/vista-del-crucero-de-la-catedral-de-toledo/69a7e060-4fc1-4102-8559-40466497f6bb	
Rodríguez Barcaza, Ramón	Alto: 213 cm.;Ancho: 263 cm.	1860	P006423	Nuevas Adquisiciones Museo de la Trinidad, 1860; Museo Nacional de Pintura y Escultura (Museo del Prado), 1872-1896; Museo de Arte Moderno, 1896-1971		Lienzo	Pintura	Óleo	Los heridos de África	https://www.museodelprado.es/coleccion/obra-de-arte/los-heridos-de-africa/bc217ca0-4cf5-4b6a-8db0-3e627ceb862f	
Reigón, Francisco	Alto: 64 cm.;Ancho: 79 cm.	1860	P006220	Adquirido al autor, 1861; Museo del Prado, 1861-1896; Museo de Arte Moderno, 1896-1968.		Lienzo	Pintura	Óleo	Florinda, hija del conde don Julián, llamada la Cava	https://www.museodelprado.es/coleccion/obra-de-arte/florinda-hija-del-conde-don-julian-llamada-la-cava/86c93944-c242-45ca-a626-57580b84afe8	
Roca y Delgado, Mariano de la	Alto: 71 cm.;Ancho: 86 cm.	1860	P006219	Nuevas Adquisiciones Museo de la Trinidad, 1860; Museo Nacional de Escultura y Pintura (Museo del Prado) 1872-1896; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971		Lienzo	Pintura	Óleo	Ovejas sesteando en una junquera, extramuros de la Puerta de Atocha	https://www.museodelprado.es/coleccion/obra-de-arte/ovejas-sesteando-en-una-junquera-extramuros-de-la/49570ef4-068b-4ac1-882d-2f4b401e9964	
Fortuny y Marsal, Mariano	Alto: 54 cm.;Ancho: 185 cm.	1860 - 1861	P004331	Buenaventura Palau Catalá, 1875; José Palau y Huguet, 1878; adquirido a este por intermediación del V marqués de Zambrano, con destino al Museo del Prado, 1878; Museo de Arte Moderno, hasta 1968; Museo Español de Arte Contemporáneo, 1968-1971		Papel pegado en cartón	Pintura	Óleo	La Batalla de Wad-Rass (Episodio de la guerra de África)	https://www.museodelprado.es/coleccion/obra-de-arte/la-batalla-de-wad-rass-episodio-de-la-guerra-de/ed40064b-d75f-4c1e-9576-f500bc4ed297	
Lucas Velázquez, Eugenio	Alto: 150 cm.;Ancho: 117 cm.	Hacia  1865	P004069	Adquisición		Lienzo	Pintura	Óleo	La rebelión	https://www.museodelprado.es/coleccion/obra-de-arte/la-rebelion/ffa6116d-8198-4f0b-b88f-1262a8329317	
Balaca y Orejas Canseco, Ricardo	Alto: 54 cm.;Ancho: 42 cm.	Hacia  1865	P004229	Adquirido a Teresa Vergara Domínguez, 1908; Museo de Arte Moderno, 1908-1971		Lienzo	Pintura	Óleo	Autorretrato	https://www.museodelprado.es/coleccion/obra-de-arte/autorretrato/3372a553-ea0d-4180-b795-fef552e3f8da	
Balaca y Orejas Canseco, Ricardo	Alto: 112 cm.;Ancho: 87 cm.	Hacia  1865	P004230	Legado Elvira González Lequerica, 1920; Museo de Arte Moderno, 1920-1971		Lienzo	Pintura	Óleo	Luis González Martínez	https://www.museodelprado.es/coleccion/obra-de-arte/luis-gonzalez-martinez/55c15c4c-f247-43f1-a5ae-6a675d0b1f91	
Lameyer y Berenguer, Francisco	Alto: 133,7 cm.;Ancho: 103,5 cm.	Hacia  1865	P004395	Adquirido para el Museo de Arte Moderno, 1934.		Lienzo	Pintura	Óleo	Asalto de moros a un barrio judío	https://www.museodelprado.es/coleccion/obra-de-arte/asalto-de-moros-a-un-barrio-judio/9cfce728-2411-436c-b4c1-de8c9e29f730	
Lucas Velázquez, Eugenio	Alto: 120 cm.;Ancho: 180 cm.	Hacia  1865	P004413	Legado Arturo Amblard al Museo de Arte Moderno, 1921; Museo Español de Arte Contemporáneo, 1968-1971		Lienzo	Pintura	Óleo	La ronda	https://www.museodelprado.es/coleccion/obra-de-arte/la-ronda/13218ccc-f431-445e-b90f-0ba8fc23790a	
Lucas Velázquez, Eugenio	Alto: 124 cm.;Ancho: 158 cm.	Hacia  1865	P004428	Legado Arturo Amblard y Gerez al Museo de Arte Moderno, 1921; Museo Español de Arte Contemporáneo, 1968-1971		Lienzo	Pintura	Óleo	La revolución	https://www.museodelprado.es/coleccion/obra-de-arte/la-revolucion/65916a1a-3672-4d28-a3c7-2f2683d25bd4	
Rico y Ortega, Martín	Alto: 85 cm.;Ancho: 160 cm.	Hacia  1865	P004494	Adquirido al autor, 1867; Museo del Prado, 1867-1896; Museo de Arte Moderno, 1896-1968; Museo Español de Arte Contemporáneo, 1968-1971.		Lienzo	Pintura	Óleo	Lavanderas de La Varenne, Francia	https://www.museodelprado.es/coleccion/obra-de-arte/lavanderas-de-la-varenne-francia/4b3bd282-27de-4a0c-a63b-441cb7447bb6	
Anónimo	Alto: 58 cm.;Ancho: 48 cm.	Hacia  1865	P004611	Cesáreo Aragón y Barroeta, marqués de Casa-Torres, Madrid, 1939; adquirido a María Luz Mora y Aragón, condesa de Saltes, con destino al Museo de Arte Moderno, 1966; Museo Español de Arte Contemporáneo, 1968-1971		Lienzo	Pintura	Óleo	Retrato de hombre	https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-hombre/2e9aff5c-dff4-499f-84ca-2ec79f869494	
Haes, Carlos de	Alto: 28,8 cm.;Ancho: 19 cm.	Hacia  1865	P006600	Donación de los discípulos de Carlos de Haes con destino al Museo de Arte Moderno, 1899; Museo de Arte Moderno, 1899-1971.		Tabla	Pintura	Óleo	Una calle de Toledo	https://www.museodelprado.es/coleccion/obra-de-arte/una-calle-de-toledo/70e0e081-782a-4af9-98ab-acfd0d1e4717	
Madrazo y Kuntz, Luis de	Alto: 59 cm.;Ancho: 49 cm.	Hacia  1865	P006554	Donación de Manuela Rivadeneyra, 1943; Museo de Arte Moderno		Lienzo	Pintura	Óleo	Manuela Rivadeneyra	https://www.museodelprado.es/coleccion/obra-de-arte/manuela-rivadeneyra/f4979271-63db-43d5-b92f-c7c4ec5fe5a4	
Balaca y Orejas Canseco, Ricardo	Alto: 41 cm.;Ancho: 54 cm.	Hacia  1865	P007848	Adquirido a Teresa Vergara, 1915; Museo de Arte Moderno, 1915-1971; Museo Nacional Centro de Arte Reina Sofía, 2016		Lienzo	Pintura	Óleo	Santa Cruz sobre las aguas (boceto)	https://www.museodelprado.es/coleccion/obra-de-arte/santa-cruz-sobre-las-aguas-boceto/00384038-e880-4256-bbb5-8979348530c6	
Rico y Ortega, Martín	Alto: 28 cm.;Ancho: 35 cm.	Hacia  1865	P004497	Museo de Arte Moderno 1932-1968; Museo Español de Arte Contemporáneo, 1968-1971		Lienzo	Pintura	Óleo	Paisaje	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje/bfd452ee-fac5-4b75-92ec-19ddd8501df6	
Rico y Ortega, Martín	Alto: 120 cm.;Ancho: 150 cm.	Hacia  1865	P006008	Nuevas Adquisiciones Museo de la Trinidad (cesión del Ministerio de Fomento), 1866.		Lienzo	Pintura	Óleo	Estudio del Guadarrama (País)	https://www.museodelprado.es/coleccion/obra-de-arte/estudio-del-guadarrama-pais/31967ddc-5588-4712-8a5c-379e85644a04	
Mensaque y Alvarado, Antonio	Alto: 53 cm.;Ancho: 36 cm.	1861	P003737	Donación de María de los Dolores Hernández y Márquez, marquesa viuda de Cabriñana del Monte, 1894		Lienzo	Pintura	Óleo	Uvas	https://www.museodelprado.es/coleccion/obra-de-arte/uvas/687a9fa2-a0d8-4e86-a6f3-0807ec50a7ef	
Esquivel y Rivas, Carlos María	Alto: 49 cm.;Ancho: 37 cm.	1861	P004295	Adquisición a Julia Prim para el Museo de Arte Moderno, 1954.		Lienzo	Pintura	Óleo	Ana Hiráldez Bruna, esposa del pintor	https://www.museodelprado.es/coleccion/obra-de-arte/ana-hiraldez-bruna-esposa-del-pintor/f50782b6-605f-4f32-9414-ade2c9427ba9	
Manzano y Mejorada, Víctor	Alto: 26,3 cm.;Ancho: 21,8 cm.	1861	P003974	Herederos del pintor, 1867; Legado Carlos Manzano Pastor, 1951		Cartón	Pintura	Óleo	Fernando, hijo del pintor	https://www.museodelprado.es/coleccion/obra-de-arte/fernando-hijo-del-pintor/4ed2876d-b275-4438-8b29-98f432ef62f6	
Manzano y Mejorada, Víctor	Alto: 52,8 cm.;Ancho: 43,5 cm.	1861	P003977	Legado Enriqueta Gómez Gutiérrez, 1951		Lienzo	Pintura	Óleo	Fernando, hijo del pintor, con una llave en la mano	https://www.museodelprado.es/coleccion/obra-de-arte/fernando-hijo-del-pintor-con-una-llave-en-la-mano/8cd4bea3-69bf-42eb-8ae6-925102bc7a2c	
Galván y Candela, José María	Alto: 214 cm.;Ancho: 153 cm.	Hacia  1866	P005973	Adquisición, 1867		Lienzo	Pintura	Óleo	La Virgen con el Niño, según una piadosa creencia	https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-con-el-nio-segun-una-piadosa-creencia/6d4f6b04-168d-45aa-97b9-f0513f54075d	
Romero Barros, Rafael	Alto: 48 cm.;Ancho: 39 cm.	1861	P006230	Adquisición, 1872; Museo de Arte Moderno, 1896-1971; Museo del Prado, desde 1971		Lienzo	Pintura	Óleo	Un ramo de naranjas	https://www.museodelprado.es/coleccion/obra-de-arte/un-ramo-de-naranjas/2d47f8ea-62a4-48bf-a47e-55d0d88dd6f6	
Fortuny y Marsal, Mariano	Alto: 300 cm.;Ancho: 460 cm.;Peso: 221 Kg.	Hacia  1866	P004332	Colección de los duques de Riánsares, París, 1866; colección Pierre Eugène Secrétan, París, hacia 1879; venta colección Secrétan, París, 1889, n. 29; hermanos Tedesco, París, 1889; posiblemente adquirido por Raimundo de Madrazo a estos marchantes, antes de 1893; adquirido a Raimundo de Madrazo, con destino al Museo del Prado, 1894; Museo de Arte Moderno, 1896-1968, Museo Español de Arte Contemporáneo, 1968-1971		Lienzo	Pintura	Óleo	La reina María Cristina y su hija la reina Isabel pasando revista a las baterías de artillería que defendían Madrid en 1837	https://www.museodelprado.es/coleccion/obra-de-arte/la-reina-maria-cristina-y-su-hija-la-reina-isabel/293ac041-a9da-48af-ab32-c007d8a1c930	
Haes, Carlos de	Alto: 21,5 cm.;Ancho: 42 cm.	Hacia  1866	P004379	Donación de Jaime Morera con destino al Museo de Arte Moderno, 1899; Museo de Arte Moderno, 1899-1971.		Papel pegado en lienzo	Pintura	Óleo	Playa del Carraspio	https://www.museodelprado.es/coleccion/obra-de-arte/playa-del-carraspio/fbf25beb-ca6c-4f13-a6a6-1099bad19ad4	
Haes, Carlos de	Alto: 14,5 cm.;Ancho: 42 cm.	Hacia  1866	P006606	Donación de Jaime Morera con destino al Museo de Arte Moderno, 1899; Museo de Arte Moderno, 1899-1971.		Papel pegado en lienzo	Pintura	Óleo	Rocas de Lequeitio	https://www.museodelprado.es/coleccion/obra-de-arte/rocas-de-lequeitio/b5da0783-ea00-4403-bdd5-cb3deac124e5	
